日期,素材ID,素材名,消耗,展示数,点击数,转化成本,转化数,CTR,素材标签,封面链接,预览链接
2026-08-30,14166681698,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-24,0.01,4,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-30,14309568111,信息流-小牛-围裙-三方主体-代运营-新人福利价-260827-10117891615029-设计自选-625-17,0.01,3,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-30,14166699400,信息流-小牛-搓澡巾-三方主体-代运营-新人福利价-0814-10215859319852-测试-625-33,0.01,47,1,0.00,0.00,2.13,有米云素材混剪|福利价/无价格,,
2026-08-30,14166707768,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-51,0.01,9,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-30,14309285672,信息流-小牛-洗脸巾-三方主体-代运营-新人福利价-260827-100114222349-内部实时跑量-625-18,0.01,31,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-30,14284735162,信息流-小牛-地漏芯-三方主体-代运营-新人1分钱起-260825-10198044249772-大盘扒改-625-10,0.01,10,1,0.00,0.00,10.00,大盘扒改,,
2026-08-30,13108906678,低价-年化4.9%_视频_情景剧_无前贴_实拍-其他_是（达人合作资源）_常规_否_昊子解毒_头条23_外正成片-625-20260415-bg,0.01,1,0,0.00,0.00,0.00,--,,
2026-08-30,14050190133,CH-SC-广义新-10120029474627 -新综合频道-生鲜-京喜拉新-剪辑-转化引导-生鲜-20260729-无-625-4,0.01,3,0,0.00,0.00,0.00,广义新头条|心如|腾讯首发素材,,
2026-08-30,14131167625,CH-SC-广义新-10138594878445 -新综合频道-电动车-京喜拉新-剪辑-转化引导-电动车-20260807-反选-625-5,0.01,40,1,0.00,0.00,2.50,无价格,,
2026-08-30,14049453611,CH-SC-低活-10203314269223-超级抢购-生鲜-无-剪辑-转化引导-生鲜-20260730-无-625-aigc-1,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价|腾讯首发素材,,
2026-08-30,14284739288,信息流-小牛-打火机-三方主体-代运营-新人福利价-260825-10162692688878-大盘扒改-625-5,0.01,5,0,0.00,0.00,0.00,大盘扒改|福利价/无价格|腾讯首发素材,,
2026-08-30,14153364652,信息流-小牛-电脑支架-三方主体-代运营-新人福利价-0812-10191489644462-大盘实扒改-625-1,0.01,2,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-30,14309342047,信息流-小牛-工具箱-三方主体-代运营-新人福利价-260827-10114015186364-内部实时跑量-625-aigc-11,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格|考古加素材混剪,,
2026-08-30,14318987628,CH-SC-广义新-10118706992345-新综合频道-纸品 -京喜拉新-剪辑-转化引导-纸品 -260827-无-625-aigc-3,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|快手原创素材|快手非低质素材|腾讯首发素材,,
2026-08-30,14271394759,信息流-小牛-乳酸菌-三方主体-代运营-新人福利价-0824-10223757184457-深海货盘-625-48,0.01,5,0,0.00,0.00,0.00,福利价/无价格|腾讯首发素材,,
2026-08-30,13946594215,信息流-小牛-电煮锅-京东主体-代运营-新人福利价-0723-10125368295124-设计自选-625-aigc-10,0.01,2,1,0.00,0.00,50.00,平台一组AIGC|福利价/无价格|腾讯首发素材,,
2026-08-30,13996660870,信息流-小牛-抽纸-京东主体-代运营-新人福利价-0728-10123194301043-设计自选-625-aigc-14,0.01,46,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-30,14284742849,信息流-小牛-雨伞-三方主体-代运营-新人福利价-260825-10113643996701-大盘扒改-625-8,0.01,9,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-30,14247657734,信息流-小牛-旋转手机支架-三方主体-代运营-新人福利价-0821-10112643484929-内部实时跑量-625-33,0.01,1,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格,,
2026-08-30,14166703412,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-12,0.01,7,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-30,14095100013,CH-SC-广义新-10138594878445-新综合频道-电动车-京喜拉新-剪辑-转化引导-电动车-20260805-无-625-3,0.01,2,1,0.00,0.00,50.00,广义新头条|快手重复素材|快手非低质素材,,
2026-08-30,13916303997,CH-SC-低活-10140917922437-超级抢购-家庭清洁-无-剪辑-转化引导-家庭清洁-20260715-无-625-aigc-15,0.01,2,0,0.00,0.00,0.00,平台一组AIGC|心如|快手重复素材|快手非低质素材|无价格|腾讯首发素材,,
2026-08-30,14099186117,信息流-小牛-透明皂 -三方主体-代运营-新人福利价-0807-3207554-客户推品-625-6,0.01,5,0,0.00,0.00,0.00,客供|福利价/无价格,,
2026-08-30,14284740785,信息流-小牛-打火机-三方主体-代运营-新人福利价-260825-10162692688878-大盘扒改-625-4,0.01,1,1,0.00,0.00,100.00,大盘扒改|福利价/无价格,,
2026-08-30,14161855591,信息流-小牛-围裙-三方主体-代运营-新人福利价-0813-10117891615029-大盘实时跑量-625-44,0.01,5,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪,,
2026-08-30,14166680327,信息流-小牛-五香花生-三方主体-代运营-新人福利价-0814-10150360358365-大盘实时跑量-625-30,0.01,3,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-30,14161856202,信息流-小牛-围裙-三方主体-代运营-新人福利价-0813-10117891615029-大盘实时跑量-625-41,0.01,2,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪,,
2026-08-30,14313065395,信息流-小牛-红薯-京东主体-代运营-福利价-260828-10120514417084-设计自选-625-30,0.01,18,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-30,13873279405,CH-SC-低活-10081585918372-超级抢购-纸品-无-剪辑-转化引导-纸品-20260702-无-625-aigc-18,0.01,1,1,0.00,0.00,100.00,平台一组AIGC|心如|快手重复素材|快手非低质素材|福利价|腾讯首发素材,,
2026-08-30,14153261923,信息流-小牛-内衣收纳包-三方主体-代运营-新人福利价-0812-10221349782292-大盘实扒改-625-1,0.01,16,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-30,14217105396,CH-SC-广义新-10140917922437-新综合频道-家庭清洁-京喜拉新-剪辑-转化引导-家庭清洁-20260813-无-625-aigc-3,0.01,12,3,0.00,0.00,25.00,平台一组AIGC|快手重复素材|快手非低质素材|无价格|腾讯首发素材,,
2026-08-30,14309786500,信息流-小牛-雨伞-三方主体-代运营-新人福利价-260828-10113643996701-大盘扒改-625-64,0.01,14,0,0.00,0.00,0.00,原生|大盘扒改|平台一组AIGC|福利价/无价格,,
2026-08-30,14228303164,CH-SC-广义新-10217740550325-新综合频道-箱包皮具-京喜拉新-剪辑-转化引导-箱包皮具-20260818-无-625-aigc-18,0.01,1,0,0.00,0.00,0.00,平台一组AIGC|快手原创素材|快手非低质素材|搬运打压素材|腾讯首发素材,,
2026-08-30,13845986350,CH-SC-广义新-10120961944861-新综合频道-运动户外 -京喜拉新-剪辑-转化引导-运动户外 -20260710-无-625-aigc-8,0.01,7,0,0.00,0.00,0.00,平台一组AIGC|广义新头条|心如|快手重复素材|快手非低质素材|无价格|腾讯首发素材,,
2026-08-30,14153381020,信息流-小牛-烤盘-三方主体-代运营-新人福利价-0812-10178946597305-大盘实扒改-625-1,0.01,2,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-30,14247690554,信息流-小牛-速干笔-三方主体-代运营-新人福利价-0821-100249259352-深海货盘-625-15,0.01,15,1,0.00,0.00,6.67,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14077157892,信息流-小牛-透明皂 -三方主体-代运营-新人福利价-0805-3207554-客户推品-625-11,0.01,6,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-30,14284739685,信息流-小牛-打火机-三方主体-代运营-新人福利价-260825-10162692688878-大盘扒改-625-3,0.00,13,0,0.00,0.00,0.00,大盘扒改|福利价/无价格|腾讯首发素材,,
2026-08-30,14271397129,信息流-小牛-乳酸菌-三方主体-代运营-新人福利价-0824-10223757184457-深海货盘-625-38,0.00,2,0,0.00,0.00,0.00,福利价/无价格|腾讯首发素材,,
2026-08-30,14247661596,信息流-小牛-旋转手机支架-三方主体-代运营-新人福利价-0821-10112643484929-内部实时跑量-625-26,0.00,1,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14319008927,CH-SC-广义新-10118706992345-新综合频道-纸品 -京喜拉新-剪辑-转化引导-纸品 -260827-无-625-aigc-12,0.00,1,0,0.00,0.00,0.00,平台一组AIGC|快手原创素材|快手非低质素材|腾讯首发素材,,
2026-08-30,13913315423,信息流-小牛-音响-京东主体-代运营-新人福利价-0720-10112824783788-625-设计自选-aigc-6,0.00,1,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-30,14238300252,信息流-小牛-打火机-三方主体-代运营-新人福利价-0820-10162692688878-内部实时跑量-625-35,0.00,5,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格,,
2026-08-30,14088512856,CH-SC-广义新-10136363822650-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-20260803-无-625-aigc-11,0.00,0,0,0.00,0.00,0.00,平台AI测试/视频/一组智能体|平台一组AIGC|广义新头条|快手重复素材|快手非低质素材,,
2026-08-30,14197415743,CH-SC-广义新-10183610704247-新综合频道-收纳用品-京喜拉新-剪辑-转化引导-收纳用品-20260812-无-625-aigc-11,0.00,2,0,0.00,0.00,0.00,平台一组AIGC|无价格,,
2026-08-30,14161866162,信息流-小牛-围裙-三方主体-代运营-新人福利价-0813-10117891615029-大盘实时跑量-625-10,0.00,1,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-30,14238397405,信息流-小牛-雨伞-三方主体-代运营-新人福利价-0820-10130866966155-内部实时跑量-625-25,0.00,3,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14318986773,CH-SC-广义新-10118706992345-新综合频道-纸品 -京喜拉新-剪辑-转化引导-纸品 -260827-无-625-aigc-4,0.00,0,0,0.00,0.00,0.00,平台一组AIGC|快手原创素材|快手非低质素材|腾讯首发素材,,
2026-08-30,14309196086,信息流-小牛-飘逸杯-三方主体-代运营-新人福利价-260827-10110757613709-内部实时跑量-625-aigc-44,0.00,2,0,0.00,0.00,0.00,原生|平台一组AIGC|福利价/无价格,,
2026-08-30,14319034603,CH-SC-低活-10106691309653-超级抢购-生活日用-无-剪辑-转化引导-生活日用-20260824-无-625-aigc-1,0.00,7,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-30,14166698266,信息流-小牛-搓澡巾-三方主体-代运营-新人福利价-0814-10215859319852-测试-625-43,0.00,1,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,13559888558,CH-SC-广义新-10139440032542-新综合频道-运动户外-京喜拉新-剪辑-转化引导-运动户外-20260612-无-625-7,0.00,2,0,0.00,0.00,0.00,快手重复素材|快手非低质素材,,
2026-08-30,14161861832,信息流-小牛-围裙-三方主体-代运营-新人福利价-0813-10117891615029-大盘实时跑量-625-24,0.00,2,0,0.00,0.00,0.00,福利价/无价格|考古加素材混剪|腾讯首发素材,,
2026-08-30,14050167123,CH-SC-广义新-10136363822650-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-20260728-无-625-9,0.00,0,0,0.00,0.00,0.00,广义新头条|心如|快手重复素材|快手非低质素材|腾讯首发素材,,
2026-08-30,14131186815,CH-SC-广义新-10138594878445 -新综合频道-电动车-京喜拉新-剪辑-转化引导-电动车-20260807-反选-625-10,0.00,6,0,0.00,0.00,0.00,快手原创素材|快手非低质素材|无价格,,
2026-08-30,14247688059,信息流-小牛-速干笔-三方主体-代运营-新人福利价-0821-100249259352-深海货盘-625-2,0.00,2,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14271403065,信息流-小牛-乳酸菌-三方主体-代运营-新人福利价-0824-10223757184457-深海货盘-625-17,0.00,1,0,0.00,0.00,0.00,福利价/无价格|腾讯首发素材,,
2026-08-30,14077140061,信息流-小牛-透明皂 -三方主体-代运营-新人福利价-0805-3207554-客户推品-625-39,0.00,2,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-30,14166695077,信息流-小牛-搓澡巾-三方主体-代运营-新人福利价-0814-10215859319852-测试-625-49,0.00,1,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14271410492,信息流-小牛-月饼模具-三方主体-代运营-新人福利价-0824-100285205477-趋势品-625-30,0.00,9,0,0.00,0.00,0.00,福利价/无价格|腾讯首发素材,,
2026-08-30,13846303476,CH-SC-低活-10140917922437-超级抢购-家庭清洁-无-剪辑-转化引导-家庭清洁-20260708-无-625-aigc-6,0.00,3,0,0.00,0.00,0.00,平台一组AIGC|心如|快手重复素材|快手非低质素材|福利价|腾讯首发素材,,
2026-08-30,14247679010,信息流-小牛-速干笔-三方主体-代运营-新人福利价-0821-100249259352-深海货盘-625-40,0.00,6,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14088507254,CH-SC-广义新-10205581830735-新综合京选-厨具-京喜拉新-剪辑-转化引导-厨具-20260803-反向-625-aigc-5,0.00,1,1,0.00,0.00,100.00,平台一组AIGC|广义新头条|无价格,,
2026-08-30,13492171303,CH-SC-低活-10187000434970-超级抢购-厨具-无-剪辑-转化引导-厨具-20260605-无-625-2,0.00,0,0,0.00,0.00,0.00,快手重复素材|快手非低质素材|腾讯首发素材,,
2026-08-30,14271410693,信息流-小牛-月饼模具-三方主体-代运营-新人福利价-0824-100285205477-趋势品-625-3,0.00,5,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-30,14050185905,CH-SC-广义新-10136363822650-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-20260728-无-625-2,0.00,0,0,0.00,0.00,0.00,广义新头条|心如|快手重复素材|快手非低质素材,,
2026-08-30,14266708019,信息流-小牛-茶语抽纸-三方主体-代运营-新人1分钱-0824-100123852301-大盘扒改品-625-6,0.00,4,0,0.00,0.00,0.00,大盘扒改,,
2026-08-30,14050181795,CH-SC-广义新-10219841541026-新综合频道-厨具-京喜拉新-剪辑-转化引导-厨具-20260730-无-625-aigc-15,0.00,1,0,0.00,0.00,0.00,平台一组AIGC|广义新头条|心如|快手重复素材|快手非低质素材|无价格,,
2026-08-30,14284742777,信息流-小牛-雨伞-三方主体-代运营-新人福利价-260825-10113643996701-大盘扒改-625-2,0.00,2,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-30,14319032520,CH-SC-低活-10106691309653-超级抢购-生活日用-无-剪辑-转化引导-生活日用-20260824-无-625-aigc-8,0.00,4,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-30,13989089174,CH-SC-广义新-10139440032542-新综合频道-运动户外-京喜拉新-剪辑-转化引导-运动户外-20260723-无-625-4,0.00,0,0,0.00,0.00,0.00,平台一组AIGC|广义新头条|快手重复素材|快手非低质素材|无价格,,
2026-08-30,13996659402,信息流-小牛-抽纸-京东主体-代运营-新人福利价-0728-10123194301043-设计自选-625-aigc-11,0.00,1,0,0.00,0.00,0.00,平台一组AIGC|福利价/无价格,,
2026-08-30,14230167401,CH-SC-低活-962317-商超一类货-水饮冲调-大商超-剪辑-转化引导-水饮冲调-20260818-无-625-aigc-4,0.00,0,0,0.00,0.00,0.00,平台一组AIGC|快手重复素材|快手非低质素材|腾讯首发素材,,
2026-08-30,14247692421,信息流-小牛-速干笔-三方主体-代运营-新人福利价-0821-100249259352-深海货盘-625-1,0.00,2,0,0.00,0.00,0.00,有米云素材混剪|福利价/无价格|腾讯首发素材,,
2026-08-30,14309265641,信息流-小牛-洗脸巾-三方主体-代运营-新人福利价-260827-100114222349-内部实时跑量-625-36,0.00,18,2,0.00,0.00,11.11,原生|平台一组AIGC|福利价/无价格,,
2026-08-30,14319031310,CH-SC-低活-10106691309653-超级抢购-生活日用-无-剪辑-转化引导-生活日用-20260824-无-625-aigc-9,0.00,4,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-30,14271393007,信息流-小牛-乳酸菌-三方主体-代运营-新人福利价-0824-10223757184457-深海货盘-625-7,0.00,4,0,0.00,0.00,0.00,福利价/无价格,,
2026-08-30,14009876940,信息流-小牛-李子-京东主体-代运营-新人福利价-0729-10223570717754-设计自选-625-aigc-11,0.00,5,0,0.00,0.00,0.00,平台一组AIGC,,
2026-08-30,13662930579,CH-SC-广义新-10159015048337-新综合频道-粮油调味-京喜拉新-剪辑-转化引导-粮油调味-20260624-无-625-7,0.00,1,0,0.00,0.00,0.00,广义新头条|快手原创素材|快手非低质素材,,
2026-08-30,14197050993,信息流-小牛-湿厕纸-三方主体-代运营-新人福利价-0817-100145357782-大盘扒改-625-,0.00,2,0,0.00,0.00,0.00,大盘扒改|福利价/无价格,,
2026-08-30,14319027976,CH-SC-低活-10231650045346-超级抢购-生鲜-无-剪辑-转化引导-生鲜-260827-无-625-aigc-38,0.00,0,0,0.00,0.00,0.00,平台一组AIGC|心如|福利价,,
2026-08-30,14009870525,信息流-小牛-懒人拖把-京东主体-代运营-新人福利价-0729-10101433845811-设计自选-625-aigc-12,0.00,1,0,0.00,0.00,0.00,平台一组AIGC,,
2026-08-30,14095152397,CH-SC-广义新-10120029474627 -新综合频道-生鲜-京喜拉新-剪辑-转化引导-生鲜-20260804-无-625-17,0.00,2,0,0.00,0.00,0.00,广义新头条|快手重复素材|快手非低质素材,,
2026-08-30,13559845354,CH-PRJ-采销项目-10204138700158-快手安卓-外卖美食-无-剪辑-转化引导-外卖美食-20260612-无-625-4,0.00,0,0,0.00,0.00,0.00,快手重复素材|快手非低质素材,,
2026-08-30,14095143815,CH-SC-广义新-10136363822650-新综合频道-纸品-京喜拉新-剪辑-转化引导-纸品-20260804-无-625-7,0.00,0,0,0.00,0.00,0.00,广义新头条|快手重复素材|快手非低质素材|腾讯首发素材,,
